Source	Target	Type
568397579	amarme	Undirected
568397579	amiga	Undirected
568397579	caravana	Undirected
568397579	carácter	Undirected
568397579	estooo	Undirected
568397579	estrellas	Undirected
568397579	help	Undirected
568397579	horas	Undirected
568397579	llevarnos	Undirected
568397579	mal	Undirected
568397579	maluma	Undirected
568397579	mar	Undirected
568397579	meee	Undirected
568397579	minutos	Undirected
568397579	peces	Undirected
568397579	primero	Undirected
568397579	roques	Undirected
568397579	rápido	Undirected
568397579	segundos	Undirected
568397579	semana	Undirected
568397579	tortugas	Undirected
574926017	emergente	Undirected
574926017	personalizadas	Undirected
574926017	r	Undirected
574926017	sentido	Undirected
574926017	💪	Undirected
574926017	😍	Undirected
575447663	días	Undirected
575447663	emm	Undirected
575447663	hora	Undirected
577184596	????????????????????	Undirected
577184596	bitcoin	Undirected
577184596	finita	Undirected
577184596	pq	Undirected
577184596	ruim	Undirected
577184596	é	Undirected
577362870	am	Undirected
577362870	amanecer	Undirected
577362870	amiga	Undirected
577362870	hora	Undirected
577362870	jajajjajajjaja	Undirected
577362870	maduro	Undirected
577362870	mapache	Undirected
577362870	mocos	Undirected
577362870	mocosa	Undirected
577362870	nariz	Undirected
577362870	noche	Undirected
577362870	ojeras	Undirected
577806678	😭	Undirected
578274546	kanye	Undirected
57973448	#killme	Undirected
57973448	@sebaasbrito	Undirected
57973448	cervezas	Undirected
57973448	excesiva	Undirected
57973448	manera	Undirected
57973448	nada	Undirected
57973448	presencia	Undirected
57973448	regalo	Undirected
57973448	shaaaa	Undirected
57973448	shiiiin	Undirected
57973448	🎤	Undirected
57973448	😩	Undirected
57973448	🙂	Undirected
580282695	😳	Undirected
580481962	🏽	Undirected
580481962	👩	Undirected
580481962	👸	Undirected
580481962	😈	Undirected
580481962	😴	Undirected
58248044	compleja	Undirected
58248044	cosas	Undirected
58248044	exposición	Undirected
58248044	persona	Undirected
58248044	reseña	Undirected
58268740	veas	Undirected
583279958	mierda	Undirected
584257125	brother	Undirected
584257125	contigo	Undirected
584257125	gr	Undirected
584257125	hpta	Undirected
584257125	pum	Undirected
584257125	semana	Undirected
584257125	sentimental	Undirected
584257125	tas	Undirected
584257125	vj	Undirected
58429242	triste	Undirected
584353966	@carolinevieirr	Undirected
584353966	@pqpdiemilly	Undirected
584353966	amanhã	Undirected
584353966	aqui	Undirected
584353966	coluna	Undirected
584353966	credo	Undirected
584353966	daqui	Undirected
584353966	dois	Undirected
584353966	dor	Undirected
584353966	dormiu	Undirected
584353966	eu	Undirected
584353966	hemilly	Undirected
584353966	kk	Undirected
584353966	kkkkk	Undirected
584353966	louco	Undirected
584353966	mental	Undirected
584353966	na	Undirected
584353966	não	Undirected
584353966	obvio	Undirected
584353966	sai	Undirected
584353966	vou	Undirected
584353966	xbox	Undirected
587974402	and	Undirected
587974402	as	Undirected
587974402	destabilize	Undirected
587974402	devil	Undirected
587974402	doubts	Undirected
587974402	ghosts	Undirected
587974402	him	Undirected
587974402	in	Undirected
587974402	makes	Undirected
587974402	mind	Undirected
587974402	negative	Undirected
587974402	of	Undirected
587974402	put	Undirected
587974402	so	Undirected
587974402	the	Undirected
587974402	thoughts	Undirected
587974402	to	Undirected
587974402	u	Undirected
587974402	when	Undirected
588730281	culo	Undirected
588730281	entendeme	Undirected
588730281	ganas	Undirected
588730281	mujeres	Undirected
588730281	peos	Undirected
589580799	gente	Undirected
589580799	mierda	Undirected
589580799	repente	Undirected
589614272	alegría	Undirected
589614272	buen	Undirected
589614272	bueno	Undirected
589614272	dura	Undirected
589614272	fin	Undirected
589614272	semana	Undirected
589614272	trabajo	Undirected
589757252	amigos	Undirected
589757252	casa	Undirected
589757252	dia	Undirected
589757252	novio	Undirected
589757252	😊	Undirected
590135532	abst	Undirected
590135532	maduro	Undirected
590135532	oea	Undirected
590135532	política	Undirected
590135532	propaganda	Undirected
590135532	triunfalismo	Undirected
592095598	narcotrafico	Undirected
59227932	fugitivos	Undirected
59227932	valencia	Undirected
59227932	zuluaga	Undirected
595780398	dificil	Undirected
595780398	mal	Undirected
595780398	photo	Undirected
595780398	👏	Undirected
595780398	😂	Undirected
595882997	@ormaninnis	Undirected
595882997	actual	Undirected
595882997	gobierno	Undirected
595882997	horrible	Undirected
595882997	transistmica	Undirected
59641407	aaafs	Undirected
59641407	aguuuuenta	Undirected
59641407	concluiu	Undirected
59641407	coração	Undirected
59641407	desastrosos	Undirected
59641407	desgostos	Undirected
59641407	estudo	Undirected
59641407	estão	Undirected
59641407	garçomm	Undirected
59641407	gente	Undirected
59641407	homem	Undirected
59641407	moda	Undirected
59641407	mulher	Undirected
59641407	namoros	Undirected
59641407	não	Undirected
59641407	puta	Undirected
59641407	sofrência	Undirected
59641407	sonhos	Undirected
59641407	uma	Undirected
59641407	vacilona	Undirected
59641407	é	Undirected
59641407	🌟	Undirected
59641407	🎧	Undirected
59641407	😂	Undirected
59641407	😣	Undirected
596691643	daniela	Undirected
596691643	dormida	Undirected
596691643	hora	Undirected
596691643	pecho	Undirected
596691643	ratito	Undirected
596691643	tipo	Undirected
596691643	umbral	Undirected
596744986	clicked	Undirected
596744986	hard	Undirected
596744986	know	Undirected
596744986	so	Undirected
596744986	them	Undirected
596803718	día	Undirected
596803718	hora	Undirected
596803718	migraña	Undirected
596803718	💔	Undirected
596803718	😊	Undirected
599833773	🎶	Undirected
5kpoint	237001147	Undirected
5ta	286867815	Undirected
60119896	abrazo	Undirected
60119896	chao	Undirected
60119896	di	Undirected
60119896	enano	Undirected
60119896	grande	Undirected
60119896	grave	Undirected
60119896	guapacha	Undirected
60119896	huyy	Undirected
60119896	jajajajajajajjajajajajja	Undirected
60119896	jajajajajajjajajajajajjajajajajaja	Undirected
60119896	jejejejejeje	Undirected
60119896	llamarlo	Undirected
60119896	mañana	Undirected
60119896	minutos	Undirected
60119896	perro	Undirected
60119896	pueblo	Undirected
60119896	quebradas	Undirected
60119896	solo	Undirected
601390208	😳	Undirected
601390208	🙈	Undirected
60200134	^	Undirected
60200134	aaaa	Undirected
60200134	aaaaaaaaaaa	Undirected
60200134	afas	Undirected
60200134	barra	Undirected
60200134	chtulhu	Undirected
60200134	cima	Undirected
60200134	cola	Undirected
60200134	com	Undirected
60200134	do	Undirected
60200134	dois	Undirected
60200134	eles	Undirected
60200134	emojis	Undirected
60200134	endereço	Undirected
60200134	esses	Undirected
60200134	estilo	Undirected
60200134	faltou	Undirected
60200134	fhtagn	Undirected
60200134	imagem	Undirected
60200134	jfaj	Undirected
60200134	kappa	Undirected
60200134	legais	Undirected
60200134	like	Undirected
60200134	mais	Undirected
60200134	more	Undirected
60200134	mt	Undirected
60200134	na	Undirected
60200134	neblina	Undirected
60200134	pernas	Undirected
60200134	polvo	Undirected
60200134	quarteirão	Undirected
60200134	ta	Undirected
60200134	tentaculos	Undirected
60200134	this	Undirected
60200134	tipo	Undirected
60200134	um	Undirected
60200134	uma	Undirected
60200134	virgem	Undirected
60200134	volta	Undirected
60200134	vontade	Undirected
60200134	´	Undirected
60200134	âskjfbàjisbfi	Undirected
60200134	🐙	Undirected
60200134	🐚	Undirected
60200134	🗿	Undirected
602506633	're	Undirected
602506633	's	Undirected
602506633	able	Undirected
602506633	actually	Undirected
602506633	am	Undirected
602506633	and	Undirected
602506633	are	Undirected
602506633	argue	Undirected
602506633	art	Undirected
602506633	as	Undirected
602506633	awesome	Undirected
602506633	aww	Undirected
602506633	babe	Undirected
602506633	be	Undirected
602506633	being	Undirected
602506633	belated	Undirected
602506633	big	Undirected
602506633	birthday	Undirected
602506633	but	Undirected
602506633	can	Undirected
602506633	catch	Undirected
602506633	cool	Undirected
602506633	course	Undirected
602506633	do	Undirected
602506633	does	Undirected
602506633	doing	Undirected
602506633	each	Undirected
602506633	easy	Undirected
602506633	english	Undirected
602506633	ever	Undirected
602506633	few	Undirected
602506633	friends	Undirected
602506633	get	Undirected
602506633	god	Undirected
602506633	great	Undirected
602506633	guess	Undirected
602506633	haha	Undirected
602506633	happens	Undirected
602506633	hate	Undirected
602506633	have	Undirected
602506633	hyo	Undirected
602506633	i	Undirected
602506633	in	Undirected
602506633	is	Undirected
602506633	it	Undirected
602506633	jumped	Undirected
602506633	just	Undirected
602506633	know	Undirected
602506633	korean	Undirected
602506633	languages	Undirected
602506633	learning	Undirected
602506633	like	Undirected
602506633	logistics	Undirected
602506633	lot	Undirected
602506633	man	Undirected
602506633	my	Undirected
602506633	n't	Undirected
602506633	not	Undirected
602506633	nothing	Undirected
602506633	oh	Undirected
602506633	on	Undirected
602506633	own	Undirected
602506633	picky	Undirected
602506633	praise	Undirected
602506633	self	Undirected
602506633	semester	Undirected
602506633	she	Undirected
602506633	show	Undirected
602506633	slow	Undirected
602506633	so	Undirected
602506633	some	Undirected
602506633	something	Undirected
602506633	speak	Undirected
602506633	study	Undirected
602506633	suffer	Undirected
602506633	taught	Undirected
602506633	that	Undirected
602506633	there	Undirected
602506633	they	Undirected
602506633	thing	Undirected
602506633	though	Undirected
602506633	to	Undirected
602506633	together	Undirected
602506633	totally	Undirected
602506633	translators	Undirected
602506633	unappreciated	Undirected
602506633	understand	Undirected
602506633	uni	Undirected
602506633	up	Undirected
602506633	was	Undirected
602506633	watch	Undirected
602506633	way	Undirected
602506633	what	Undirected
602506633	words	Undirected
602506633	worth	Undirected
602506633	yeah	Undirected
602506633	you	Undirected
602506633	your	Undirected
602506633	🎂	Undirected
602506633	😂	Undirected
602506633	😑	Undirected
602506633	😧	Undirected
602506633	😵	Undirected
603223850	#instagram	Undirected
603223850	#narutoshippuden	Undirected
603223850	audífonos	Undirected
603223850	cama	Undirected
603223850	problema	Undirected
603851057	feliz	Undirected
603851057	💕	Undirected
603851057	💖	Undirected
604165772	alto	Undirected
604165772	blasterjaxx	Undirected
604165772	person	Undirected
604165772	ps	Undirected
605013467	amigos	Undirected
605013467	caleto	Undirected
605013467	chica	Undirected
605013467	chirri	Undirected
605013467	chisme	Undirected
605013467	chiste	Undirected
605013467	di	Undirected
605013467	fav	Undirected
605013467	foto	Undirected
605013467	like	Undirected
605013467	madre	Undirected
605013467	mexicanos	Undirected
605013467	mierda	Undirected
605013467	mk	Undirected
605013467	pena	Undirected
607614535	existencia	Undirected
607614535	gente	Undirected
607614535	punto	Undirected
607614535	😌	Undirected
60848456	:-d	Undirected
60848456	@aloagimbabura	Undirected
60848456	@lauraascarzaces	Undirected
60848456	@zurine3	Undirected
60848456	buena	Undirected
60848456	marianito	Undirected
608620925	amorsito	Undirected
608620925	💘	Undirected
608643091	😭	Undirected
608691343	motivo	Undirected
608691343	tema	Undirected
609652237	bobo	Undirected
609652237	hora	Undirected
609652237	marley	Undirected
610178417	feliz	Undirected
610178417	hiba	Undirected
610178417	manera	Undirected
610178417	twett	Undirected
610178417	💕	Undirected
610455970	único	Undirected
610455970	🎶	Undirected
610455970	👌	Undirected
610455970	💯	Undirected
611018099	v	Undirected
611995346	aplico	Undirected
611995346	cansao	Undirected
611995346	🎶	Undirected
61222431	@blubucaramanga	Undirected
61222431	@caracolbga	Undirected
61222431	chiste	Undirected
61222431	compromiso	Undirected
61222431	descanse	Undirected
61222431	director	Undirected
61222431	estético	Undirected
61222431	lógico	Undirected
61222431	ético	Undirected
61222431	👌	Undirected
612257889	días	Undirected
612257889	fatal	Undirected
612257889	😢	Undirected
612962481	avión	Undirected
612962481	canso	Undirected
612962481	dios	Undirected
612962481	error	Undirected
612962481	pensamientos	Undirected
612962481	tema	Undirected
612962481	vives	Undirected
612962481	💪	Undirected
612962481	🔛	Undirected
612962481	😂	Undirected
61305733	huevones	Undirected
61305733	level	Undirected
613773998	jejejeje	Undirected
614835957	placeros	Undirected
61732880	@efrainpuntocom	Undirected
61732880	do	Undirected
61732880	ew	Undirected
61732880	fama	Undirected
61732880	fine	Undirected
61732880	god	Undirected
61732880	hooker	Undirected
61732880	is	Undirected
61732880	lessons	Undirected
61732880	life	Undirected
61732880	pendiente	Undirected
61732880	sexual	Undirected
61732880	tl	Undirected
61732880	touch	Undirected
61732880	u	Undirected
61732880	verga	Undirected
617348406	feliz	Undirected
617348406	napa	Undirected
617379296	belleza	Undirected
617379296	😍	Undirected
619187590	celos	Undirected
619187590	sola	Undirected
619294138	''	Undirected
619294138	agua	Undirected
619294138	alegrías	Undirected
619294138	anciana	Undirected
619294138	armas	Undirected
619294138	ave	Undirected
619294138	berrinches	Undirected
619294138	bombas	Undirected
619294138	cancion	Undirected
619294138	cielos	Undirected
619294138	citen	Undirected
619294138	color	Undirected
619294138	conciencia	Undirected
619294138	corazón	Undirected
619294138	cosas	Undirected
619294138	cállame	Undirected
619294138	deberes	Undirected
619294138	desiertos	Undirected
619294138	dinero	Undirected
619294138	dios	Undirected
619294138	enviame	Undirected
619294138	esconderte	Undirected
619294138	fe	Undirected
619294138	feliz	Undirected
619294138	frutos	Undirected
619294138	fríos	Undirected
619294138	futuro	Undirected
619294138	grama	Undirected
619294138	hambre	Undirected
619294138	hielo	Undirected
619294138	hielos	Undirected
619294138	hojas	Undirected
619294138	hormigas	Undirected
619294138	hormiguero	Undirected
619294138	inocentes	Undirected
619294138	ira	Undirected
619294138	justo	Undirected
619294138	ley	Undirected
619294138	llovizna	Undirected
619294138	mal	Undirected
619294138	malo	Undirected
619294138	miedito	Undirected
619294138	miedo	Undirected
619294138	momentos	Undirected
619294138	mundo	Undirected
619294138	necias	Undirected
619294138	niña	Undirected
619294138	noche	Undirected
619294138	nuevo	Undirected
619294138	obedecerte	Undirected
619294138	palabras	Undirected
619294138	pararme	Undirected
619294138	parecido	Undirected
619294138	pensamiento	Undirected
619294138	piso	Undirected
619294138	poeta	Undirected
619294138	prometo	Undirected
619294138	ramas	Undirected
619294138	rascacielos	Undirected
619294138	razón	Undirected
619294138	raíz	Undirected
619294138	realidad	Undirected
619294138	rectificados	Undirected
619294138	señal	Undirected
619294138	snap	Undirected
619294138	solo	Undirected
